study,ratio,mode,mode_label,config,run_idx,prompt_len,new_tokens,batch_size,prefill_time_s,decode_time_s,prefill_tok_s,decode_tok_s,decode_ms_per_token,total_time_s
stage,0.5,flashsvd,FlashSVD-v1.5,ctx8192,5,8192,128,1,0.5814220400061458,1.804516889853403,14089.593163536436,70.93311274598189,14.09778820197971,2.385938929859549
decode_sweep,0.5,flashsvd,FlashSVD-v1.5,tok64,1,512,64,1,0.04459854308515787,0.734514974988997,11480.195642767321,87.13232837895336,11.476796484203078,0.7791135180741549
decode_sweep,0.5,flashsvd,FlashSVD-v1.5,tok64,2,512,64,1,0.04463993990793824,0.7334045418538153,11469.549489894182,87.26425369309575,11.459445966465864,0.7780444817617536
decode_sweep,0.5,flashsvd,FlashSVD-v1.5,tok128,1,512,128,1,0.04464464890770614,1.4663870038930327,11468.339712077417,87.2893715371042,11.456148467914318,1.5110316528007388
decode_sweep,0.5,flashsvd,FlashSVD-v1.5,tok128,2,512,128,1,0.04464027099311352,1.4692775171715766,11469.4644232555,87.11764694147475,11.478730602902942,1.5139177881646901
decode_sweep,0.5,flashsvd,FlashSVD-v1.5,tok256,1,512,256,1,0.04472325392998755,2.9883115889970213,11448.18310406294,85.66710410741413,11.673092144519615,3.033034842927009
decode_sweep,0.5,flashsvd,FlashSVD-v1.5,tok256,2,512,256,1,0.044695481890812516,2.9815757910255343,11455.296561088098,85.8606381130922,11.646780433693493,3.026271272916347
decode_sweep,0.5,flashsvd,FlashSVD-v1.5,tok512,1,512,512,1,0.044834579806774855,5.988136586965993,11419.756853004626,85.50239169801817,11.695579271417955,6.032971166772768
decode_sweep,0.5,flashsvd,FlashSVD-v1.5,tok512,2,512,512,1,0.0448271669447422,5.993320117006078,11421.645285572808,85.42844199948493,11.705703353527497,6.038147283950821
decode_sweep,0.5,flashsvd,FlashSVD-v1.5,tok1024,1,512,1024,1,0.04499518685042858,12.156933909049258,11378.99486231655,84.23176498786138,11.872005770555916,12.201929095899686
decode_sweep,0.5,flashsvd,FlashSVD-v1.5,tok1024,2,512,1024,1,0.045014071045443416,12.126068126875907,11374.221173710695,84.44616913626211,11.841863405152253,12.17108219792135
decode_sweep,0.5,flashsvd,FlashSVD-v1.5,tok2048,1,512,2048,1,0.04560098610818386,24.701851509977132,11227.82737165662,82.90876492285642,12.061450932606022,24.747452496085316
decode_sweep,0.5,flashsvd,FlashSVD-v1.5,tok2048,2,512,2048,1,0.04529022192582488,24.75303488597274,11304.868429184118,82.73732935918004,12.086442815416376,24.798325107898563
decode_sweep,0.5,flashsvd,FlashSVD-v1.5,tok4096,1,512,4096,1,0.045904166996479034,51.31010259594768,11153.67151830185,79.82833385181128,12.52688051658879,51.35600676294416
decode_sweep,0.5,flashsvd,FlashSVD-v1.5,tok4096,2,512,4096,1,0.045860787155106664,51.31976442504674,11164.221806057423,79.81330479375578,12.529239361583677,51.36562521220185
decode_sweep,0.5,flashsvd,FlashSVD-v1.5,tok8192,1,512,8192,1,0.047062638215720654,109.05134275811724,10879.118116012738,75.12057892006312,13.311931489027984,109.09840539633296
decode_sweep,0.5,flashsvd,FlashSVD-v1.5,tok8192,2,512,8192,1,0.04728224407881498,108.90816737501882,10828.589251105444,75.21933567930984,13.294454025270852,108.95544961909764
decode_sweep,0.5,flashsvd,FlashSVD-v1.5,tok16384,1,512,16384,1,0.04964620200917125,243.54182945610955,10312.974190964642,67.27386435664712,14.8646136142645,243.59147565811872
decode_sweep,0.5,flashsvd,FlashSVD-v1.5,tok16384,2,512,16384,1,0.04924182500690222,243.83813720406033,10397.664991665784,67.19211435858679,14.88269880395876,243.88737902906723
